pair_id,driver_id,customer_id,evidence_type,observed_value,expected_value,threshold,score_contribution,data_quality_level,description
9dad0a26bb0ec89e||dfc6079261054f50,9dad0a26bb0ec89e,dfc6079261054f50,KB-C_SUPERFAST_GAP,-691.9666666666667,,5.0,36.97,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2ae849dc6393a0e2||b2f18f8f949e151c,2ae849dc6393a0e2,b2f18f8f949e151c,KB-C_SUPERFAST_GAP,-752.4,,5.0,36.68,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
6037cdf8d922c1de||4c3f261de5e83e54,6037cdf8d922c1de,4c3f261de5e83e54,KB-C_SUPERFAST_GAP,-433.81666666666666,,5.0,37.84,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
c3f35594c37cdb8f||9b5c3691982a9936,c3f35594c37cdb8f,9b5c3691982a9936,KB-C_SUPERFAST_GAP,-266.51666666666665,,5.0,40.66,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
3ce2d7c297a854cd||3545c4ee5ed3ccd7,3ce2d7c297a854cd,3545c4ee5ed3ccd7,KB-C_SUPERFAST_GAP,-453.5833333333333,,5.0,45.77,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fade2adce4880f73||f48b3a538a40fe21,fade2adce4880f73,f48b3a538a40fe21,KB-C_SUPERFAST_GAP,-673.6166666666667,,5.0,44.76,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
6aaeecac26641e7a||ded2c401f9512704,6aaeecac26641e7a,ded2c401f9512704,KB-C_SUPERFAST_GAP,-403.51666666666665,,5.0,41.91,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
8e8ff01196c8c833||f399f33d58ffd8aa,8e8ff01196c8c833,f399f33d58ffd8aa,KB-C_SUPERFAST_GAP,-471.6,,5.0,43.51,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5757a0575588f387||902e909b69c0bb7d,5757a0575588f387,902e909b69c0bb7d,KB-C_SUPERFAST_GAP,-860.0166666666667,,5.0,44.4,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f66d41fda41fdc36||aa14618093edf108,f66d41fda41fdc36,aa14618093edf108,KB-C_SUPERFAST_GAP,-990.0,,5.0,42.32,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d811b5c5f19d5f7d||974cd75261d4c156,d811b5c5f19d5f7d,974cd75261d4c156,KB-C_SUPERFAST_GAP,-523.0166666666667,,5.0,42.17,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
02df3393bbac42fc||638712f1898de72c,02df3393bbac42fc,638712f1898de72c,KB-C_SUPERFAST_GAP,-349.6,,5.0,33.28,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d7b634b0618ebd34||aec7c15a653cf9f6,d7b634b0618ebd34,aec7c15a653cf9f6,KB-C_SUPERFAST_GAP,-1242.1333333333334,,5.0,42.73,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
21c49191eb4b033f||27bad3a5278e21c7,21c49191eb4b033f,27bad3a5278e21c7,KB-C_SUPERFAST_GAP,-130.85,,5.0,36.9,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f0aef1b5b9e0455c||96ddf166f570bb91,f0aef1b5b9e0455c,96ddf166f570bb91,KB-C_SUPERFAST_GAP,-160.25,,5.0,33.18,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
c5beeba0980c4174||5f07724d3e06c629,c5beeba0980c4174,5f07724d3e06c629,KB-C_SUPERFAST_GAP,-242.55,,5.0,50.14,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
da20945cbac8c6b3||52e7f2e31ae8f8ac,da20945cbac8c6b3,52e7f2e31ae8f8ac,KB-C_SUPERFAST_GAP,-453.35,,5.0,44.69,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e471f12c32896e30||39970bb791628d4d,e471f12c32896e30,39970bb791628d4d,KB-C_SUPERFAST_GAP,-688.65,,5.0,44.04,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
a1b243a4e3507797||5715f8e841870bc3,a1b243a4e3507797,5715f8e841870bc3,KB-C_SUPERFAST_GAP,-1126.05,,5.0,45.74,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
9d166dfb0ccb4bfb||0d45734ef1a7d945,9d166dfb0ccb4bfb,0d45734ef1a7d945,KB-C_SUPERFAST_GAP,-828.0166666666667,,5.0,40.33,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
c0a21f926a8cc006||59876573e16711a9,c0a21f926a8cc006,59876573e16711a9,KB-C_SUPERFAST_GAP,-7.316666666666666,,5.0,39.84,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e10442dda51e0ccb||cd7734921df619df,e10442dda51e0ccb,cd7734921df619df,KB-C_SUPERFAST_GAP,-748.5333333333333,,5.0,45.0,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
90f04d5b7996e4ce||1cd5c6b613ae0316,90f04d5b7996e4ce,1cd5c6b613ae0316,KB-C_SUPERFAST_GAP,-490.3333333333333,,5.0,36.24,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
320fe7b8bab4c050||6a4c360150ef33de,320fe7b8bab4c050,6a4c360150ef33de,KB-C_SUPERFAST_GAP,-876.1333333333333,,5.0,39.91,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
adae741af85347cf||ea7b62e5224eee01,adae741af85347cf,ea7b62e5224eee01,KB-C_SUPERFAST_GAP,-746.15,,5.0,46.73,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
70b5ee18d316821e||57c9966439103ab1,70b5ee18d316821e,57c9966439103ab1,KB-C_SUPERFAST_GAP,-905.0,,5.0,41.19,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
a671ba23b6de84ed||0d3ea0eca111512a,a671ba23b6de84ed,0d3ea0eca111512a,KB-C_SUPERFAST_GAP,-419.8,,5.0,39.55,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
870448098e26ea7c||063f2fe94680fae8,870448098e26ea7c,063f2fe94680fae8,KB-C_SUPERFAST_GAP,-1343.85,,5.0,43.46,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
e246a881cd9a0931||f55453f743fecd70,e246a881cd9a0931,f55453f743fecd70,KB-C_SUPERFAST_GAP,-91.03333333333333,,5.0,41.55,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d68d62444b58e942||29101674f988dc38,d68d62444b58e942,29101674f988dc38,KB-C_SUPERFAST_GAP,-499.6166666666667,,5.0,38.78,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
248ffcdf9b5fc368||c1e410e4e6990f16,248ffcdf9b5fc368,c1e410e4e6990f16,KB-C_SUPERFAST_GAP,-568.25,,5.0,41.61,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
132bfddf22175bfe||d88377550899034a,132bfddf22175bfe,d88377550899034a,KB-C_SUPERFAST_GAP,-53.18333333333333,,5.0,39.56,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
57a781e937c3bccc||6693657e3de8511b,57a781e937c3bccc,6693657e3de8511b,KB-C_SUPERFAST_GAP,-443.6,,5.0,38.36,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b55afc9f546db09e||b86f62344fa566fd,b55afc9f546db09e,b86f62344fa566fd,KB-C_SUPERFAST_GAP,-26.6,,5.0,34.43,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
504e52104c3ffccf||8066e5bb8bc771fc,504e52104c3ffccf,8066e5bb8bc771fc,KB-C_SUPERFAST_GAP,-735.2,,5.0,39.88,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
81d4bfddfa54ff5f||533ec34258435caf,81d4bfddfa54ff5f,533ec34258435caf,KB-C_SUPERFAST_GAP,-816.7333333333333,,5.0,43.05,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
3a8cad57f76cd018||0a5a8c88fab1d577,3a8cad57f76cd018,0a5a8c88fab1d577,KB-C_SUPERFAST_GAP,-357.03333333333336,,5.0,42.2,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2b7fe2c644f86663||25d2840ebf05430e,2b7fe2c644f86663,25d2840ebf05430e,KB-C_SUPERFAST_GAP,-357.9166666666667,,5.0,36.42,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
61407bb564df3f5a||b58b5687b52d0d9a,61407bb564df3f5a,b58b5687b52d0d9a,KB-C_SUPERFAST_GAP,-605.8666666666667,,5.0,36.46,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
a818cd2d34b3f9a9||51da6711b5df2670,a818cd2d34b3f9a9,51da6711b5df2670,KB-C_SUPERFAST_GAP,-851.2,,5.0,41.98,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
7069dc4387b6357e||190e346f932b1b08,7069dc4387b6357e,190e346f932b1b08,KB-C_SUPERFAST_GAP,-409.28333333333336,,5.0,43.41,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fa9cac68bc8dbe42||d5470e627d6a03c6,fa9cac68bc8dbe42,d5470e627d6a03c6,KB-C_SUPERFAST_GAP,-504.6,,5.0,42.6,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
0455fce5025b170d||06b645fb5851b587,0455fce5025b170d,06b645fb5851b587,KB-C_SUPERFAST_GAP,-674.7333333333333,,5.0,41.56,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
159107f286afb8cb||24b7b9bb5b8cc2db,159107f286afb8cb,24b7b9bb5b8cc2db,KB-C_SUPERFAST_GAP,-854.9333333333333,,5.0,39.02,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
50fcdabb710f529b||a00bfff85a169310,50fcdabb710f529b,a00bfff85a169310,KB-C_SUPERFAST_GAP,-552.1,,5.0,39.9,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
24874b35932be159||2c60c8d3584ee84b,24874b35932be159,2c60c8d3584ee84b,KB-C_SUPERFAST_GAP,-966.25,,5.0,38.6,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
c362ea293c53a87e||14d85bafdfe27fad,c362ea293c53a87e,14d85bafdfe27fad,KB-C_SUPERFAST_GAP,-773.5833333333334,,5.0,39.02,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
eb6a969f143a5e43||063b491f8e855795,eb6a969f143a5e43,063b491f8e855795,KB-C_SUPERFAST_GAP,-597.8666666666667,,5.0,42.54,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
94aa5e3e1edaecf6||75557b4b149ebca8,94aa5e3e1edaecf6,75557b4b149ebca8,KB-C_SUPERFAST_GAP,-683.3666666666667,,5.0,50.4,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
4744004d84d71866||44664fb2bd369542,4744004d84d71866,44664fb2bd369542,KB-C_SUPERFAST_GAP,-345.1,,5.0,41.0,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
689bde99f8719118||8f015c1ff13b810b,689bde99f8719118,8f015c1ff13b810b,KB-C_SUPERFAST_GAP,-547.6833333333333,,5.0,42.47,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2d8e15aed9740927||877fbc943ee8a185,2d8e15aed9740927,877fbc943ee8a185,KB-C_SUPERFAST_GAP,-643.4666666666667,,5.0,45.28,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
15de35505115e14b||f1aca47ed38a98ab,15de35505115e14b,f1aca47ed38a98ab,KB-C_SUPERFAST_GAP,-749.5666666666667,,5.0,44.9,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
216d131b730a61b7||54042ee4fcbaed99,216d131b730a61b7,54042ee4fcbaed99,KB-C_SUPERFAST_GAP,-664.6666666666666,,5.0,33.93,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
2bd2c8292f4fd9df||6a908a1aa940022a,2bd2c8292f4fd9df,6a908a1aa940022a,KB-C_SUPERFAST_GAP,-333.8833333333333,,5.0,43.06,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
dde0bc926659dd64||f0602aa597b5d5d4,dde0bc926659dd64,f0602aa597b5d5d4,KB-C_SUPERFAST_GAP,-916.2,,5.0,46.91,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5e5fe239ae4a0fe0||560e20df7ce0d6b7,5e5fe239ae4a0fe0,560e20df7ce0d6b7,KB-C_SUPERFAST_GAP,-670.1833333333333,,5.0,43.08,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f1c7de5737101a8b||d7f0d8ea851ed4d7,f1c7de5737101a8b,d7f0d8ea851ed4d7,KB-C_SUPERFAST_GAP,-686.6,,5.0,38.99,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
59c7d6ca2c95abe0||8e19d5cb72bcba3a,59c7d6ca2c95abe0,8e19d5cb72bcba3a,KB-C_SUPERFAST_GAP,-744.6333333333333,,5.0,40.11,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fcf1c50423fc22a8||5e56a923a095d3ee,fcf1c50423fc22a8,5e56a923a095d3ee,KB-C_SUPERFAST_GAP,-644.05,,5.0,41.96,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
b5dc0528d4e14f2e||72c7773f02e13495,b5dc0528d4e14f2e,72c7773f02e13495,KB-C_SUPERFAST_GAP,-600.1166666666667,,5.0,42.22,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5b79765c2814ee13||073d3e48370d1b80,5b79765c2814ee13,073d3e48370d1b80,KB-C_SUPERFAST_GAP,-609.1666666666666,,5.0,36.25,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5190dcecff0687cb||3b5a8fcf94c1c31f,5190dcecff0687cb,3b5a8fcf94c1c31f,KB-C_SUPERFAST_GAP,-69.08333333333333,,5.0,33.19,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
fa93c7bdb7f3010b||82394df9e22dcf30,fa93c7bdb7f3010b,82394df9e22dcf30,KB-C_SUPERFAST_GAP,-753.7,,5.0,47.38,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
3d8dc2593d90ba63||72159a75972cb55d,3d8dc2593d90ba63,72159a75972cb55d,KB-C_SUPERFAST_GAP,-1134.5666666666666,,5.0,45.79,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d23dcf44bfe2ef3e||70ffa8c2ecbff276,d23dcf44bfe2ef3e,70ffa8c2ecbff276,KB-C_SUPERFAST_GAP,-648.9833333333333,,5.0,44.14,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
64a2502cb3d79c9b||e6a03cb0e531834a,64a2502cb3d79c9b,e6a03cb0e531834a,KB-C_SUPERFAST_GAP,-794.45,,5.0,39.25,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
23febabdf2264367||fa73e80a79ade544,23febabdf2264367,fa73e80a79ade544,KB-C_SUPERFAST_GAP,-385.6333333333333,,5.0,45.61,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
29fbff082405f8e2||c1c65bb5385fd22d,29fbff082405f8e2,c1c65bb5385fd22d,KB-C_SUPERFAST_GAP,-178.58333333333334,,5.0,45.16,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
452cb0d28f599eec||9a2d0825f5ed95d3,452cb0d28f599eec,9a2d0825f5ed95d3,KB-C_SUPERFAST_GAP,-497.71666666666664,,5.0,41.83,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
a124573cc7e89640||be4ef9399990c17f,a124573cc7e89640,be4ef9399990c17f,KB-C_SUPERFAST_GAP,-860.0666666666667,,5.0,38.44,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
49ec52f190e7f224||16b414e45af6285b,49ec52f190e7f224,16b414e45af6285b,KB-C_SUPERFAST_GAP,-302.1333333333333,,5.0,31.91,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
0615ca7f371a083a||6d37377f7867dfa4,0615ca7f371a083a,6d37377f7867dfa4,KB-C_SUPERFAST_GAP,-626.7666666666667,,5.0,39.98,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
37d104ed61f87569||770a59c82322ab15,37d104ed61f87569,770a59c82322ab15,KB-C_SUPERFAST_GAP,-750.9833333333333,,5.0,48.22,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
c5e1c8f0929911b1||8d7bdf0a0069435a,c5e1c8f0929911b1,8d7bdf0a0069435a,KB-C_SUPERFAST_GAP,-635.95,,5.0,43.97,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
f61692aa22ba34fc||a4922225195984ed,f61692aa22ba34fc,a4922225195984ed,KB-C_SUPERFAST_GAP,-772.8166666666667,,5.0,43.29,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
180e389dc9e916ba||45d8462070fb8452,180e389dc9e916ba,45d8462070fb8452,KB-C_SUPERFAST_GAP,-517.2,,5.0,50.76,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
d69f6d6739baff20||26998ffcb290636b,d69f6d6739baff20,26998ffcb290636b,KB-C_SUPERFAST_GAP,-336.71666666666664,,5.0,48.4,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
91404f607a58ff2f||5f3895e136cbe0f6,91404f607a58ff2f,5f3895e136cbe0f6,KB-C_SUPERFAST_GAP,-143.11666666666667,,5.0,37.05,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
3a9caf1156a4353f||38f2ea352fb86076,3a9caf1156a4353f,38f2ea352fb86076,KB-C_SUPERFAST_GAP,-674.8333333333334,,5.0,45.73,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
28d18b5006fb2cdd||835d02355f18c539,28d18b5006fb2cdd,835d02355f18c539,KB-C_SUPERFAST_GAP,-733.3333333333334,,5.0,44.46,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
74c6da41f932a819||3bf637e0ab189484,74c6da41f932a819,3bf637e0ab189484,KB-C_SUPERFAST_GAP,-401.98333333333335,,5.0,42.8,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
1f2009d2c709effa||576cda950287d17f,1f2009d2c709effa,576cda950287d17f,KB-C_SUPERFAST_GAP,-320.5,,5.0,39.83,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
846b5d96d96bf0a1||86ffc490b26a3a30,846b5d96d96bf0a1,86ffc490b26a3a30,KB-C_SUPERFAST_GAP,-1251.3666666666666,,5.0,38.97,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
098ab00f18ffe1c0||048be285f6b47a8a,098ab00f18ffe1c0,048be285f6b47a8a,KB-C_SUPERFAST_GAP,-445.43333333333334,,5.0,45.17,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
4481d877eaec5d84||f894acf250451372,4481d877eaec5d84,f894acf250451372,KB-C_SUPERFAST_GAP,-1351.7,,5.0,43.21,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5e1375169a59617b||365a757f0665cb3d,5e1375169a59617b,365a757f0665cb3d,KB-C_SUPERFAST_GAP,-12.183333333333334,,5.0,53.59,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
5bf3504e6953b4ed||f6b7e2f2699abfb8,5bf3504e6953b4ed,f6b7e2f2699abfb8,KB-C_SUPERFAST_GAP,-868.2333333333333,,5.0,43.89,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
0fbd136e7a4aae47||45ba87dcfe484b57,0fbd136e7a4aae47,45ba87dcfe484b57,KB-C_SUPERFAST_GAP,-570.1666666666666,,5.0,40.31,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
8947bab2c824f527||5cb0eab879dab4a4,8947bab2c824f527,5cb0eab879dab4a4,KB-C_SUPERFAST_GAP,-789.1166666666667,,5.0,41.78,derived,Driver-customer pair creates consecutive trips too quickly to look operationally normal.
